0.014079537033769716 0.027768026398932808 0.1426163182737694 
0.016390117246135746 0.014700831215222919 0.24968632371392724 
0.011761742853544895 0.0453105196451204 0.33213386110111554 
0.012191910680429744 0.01281804163454125 0.4986849026827986 
0.012342387972169647 0.01998612074947953 0.3327787021630616 
0.015619415254843092 0.021719538572458542 0.24965151937552274 
0.01492177518501555 0.01470187114723692 0.24968789013732834 
0.014281170483460559 0.02627118644067797 0.16621104428649536 
0.012817573145005963 0.014699371291950767 0.3327787021630616 
0.012496513249651325 0.02774790277479028 0.1426841085271318 
